[physics_body]
pos = (-8,0)
type = fixed
collision_box = (0,0,8,180)
collision_layer = 00000100

[physics_body]
pos = (0,-8)
type = fixed
collision_box = (0,0,320,8)
collision_layer = 00000100

[physics_body]
pos = (320,0)
type = fixed
collision_box = (0,0,8,180)
collision_layer = 00000100

[physics_body]
pos = (0,180)
type = fixed
collision_box = (0,0,320,8)
collision_layer = 00000100

[sprite]
pos = (240,24)
atlas_coords = (8,10)
tint = (0,255,0,255)

[sprite]
pos = (240,32)
atlas_coords = (8,8)
tint = (0,255,0,255)

[sprite]
pos = (240,40)
atlas_coords = (6,9)
tint = (0,255,0,255)

[sprite]
pos = (248,40)
atlas_coords = (8,9)
tint = (0,255,0,255)

[sprite]
pos = (256,40)
atlas_coords = (8,11)
tint = (0,255,0,255)

[sprite]
pos = (264,24)
atlas_coords = (8,10)
tint = (0,255,0,255)

[sprite]
pos = (264,32)
atlas_coords = (8,8)
tint = (0,255,0,255)

[sprite]
pos = (264,40)
atlas_coords = (10,10)
tint = (0,255,0,255)

[sprite]
pos = (264,48)
atlas_coords = (6,9)
tint = (0,255,0,255)

[sprite]
pos = (272,24)
atlas_coords = (6,9)
tint = (0,255,0,255)

[sprite]
pos = (272,40)
atlas_coords = (8,9)
tint = (0,255,0,255)

[sprite]
pos = (272,48)
atlas_coords = (8,11)
tint = (0,255,0,255)

[sprite]
pos = (280,24)
atlas_coords = (10,10)
tint = (0,255,0,255)

[sprite]
pos = (280,32)
atlas_coords = (8,8)
tint = (0,255,0,255)

[sprite]
pos = (280,40)
atlas_coords = (7,9)
tint = (0,255,0,255)

[sprite]
pos = (280,48)
atlas_coords = (8,9)
tint = (0,255,0,255)

[sprite]
pos = (288,24)
atlas_coords = (8,11)
tint = (0,255,0,255)

[sprite]
pos = (288,48)
atlas_coords = (8,11)
tint = (0,255,0,255)

[sprite]
pos = (296,24)
atlas_coords = (7,9)
tint = (0,255,0,255)

[sprite]
pos = (296,48)
atlas_coords = (8,11)
tint = (0,255,0,255)

[sprite]
pos = (304,48)
atlas_coords = (8,11)
tint = (0,255,0,255)

[sprite]
pos = (312,48)
atlas_coords = (8,11)
tint = (0,255,0,255)

[water_drip]
pos = (32,24)

[water_drip]
pos = (64,24)

[water_drip]
pos = (80,24)

[water_drip]
pos = (88,24)

[water_drip]
pos = (112,24)

[water_drip]
pos = (128,24)

[water_drip]
pos = (152,24)

[water_drip]
pos = (184,24)

[water_drip]
pos = (208,24)

[water_drip]
pos = (232,24)

[water_drip]
pos = (248,24)

[water_drip]
pos = (304,24)

[puff]
